Unnamed: 0,index,authors,avg_rating,best_book_id,book_id,books_count,description,genres,goodreads_book_id,language_code,original_publication_year,original_title,num_pages,publishDate,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count,small_image_url,title,work_id,work_ratings_count,work_text_reviews_count,authors_2,user_id,rating,rating_bin,main_genre,processed_description,processed_genres
1934.0,1934.0,['Peter Mayle'],3.94,40189.0,2063,72.0,"National Bestseller In this witty and warm-hearted account, Peter Mayle tells what it is like to realize a long-cherished dream and actually move into a 200-year-old stone farmhouse in the remote country of the Lubéron with his wife and two large dogs. He endures January's frosty mistral as it comes howling down the Rhône Valley, discovers the secrets of goat racing through the middle of town, and delights in the glorious regional cuisine. A Year in Provence transports us into all the earthy pleasures of Provençal life and lets us live vicariously at a tempo governed by seasons, not by days.","['travel', 'nonfiction', 'memoir', 'biography']",40189.0,eng,1989.0,A Year in Provence,207.0,June 4th 1991,659.0,2349.0,11566.0,19015.0,15454.0,47139.0,https://images.gr-assets.com/books/1494896848s/40189.jpg,a year in provence,940715.0,49043.0,2329.0,['Peter Mayle'],31853.0,5.0,"(3.88, 4.35]",['travel',national bestseller witty warmhearted account peter mayle tells like realize longcherished dream actually move 200yearold stone farmhouse remote country lubéron wife two large dogs endures januarys frosty mistral comes howling rhône valley discovers secrets goat racing middle town delights glorious regional cuisine year provence transports us earthy pleasures provençal life lets us live vicariously tempo governed seasons days,"[""['travel'"", ""'nonfiction'"", ""'memoir'"", ""'biography']""]"
7503.0,7503.0,['Robert A. Caro'],4.42,86524.0,9004,24.0,"The Years of Lyndon Johnson is the political biography of our time. No president—no era of American politics—has been so intensively and sharply examined at a time when so many prime witnesses to hitherto untold or misinterpreted facets of a life, a career, and a period of history could still be persuaded to speak. The Path to Power, Book One, reveals in extraordinary detail the genesis of the almost superhuman drive, energy, and urge to power that set LBJ apart. Chronicling the startling early emergence of Johnson’s political genius, it follows him from his Texas boyhood through the years of the Depression in the Texas hill Country to the triumph of his congressional debut in New Deal Washington, to his heartbreaking defeat in his first race for the Senate, and his attainment, nonetheless, of the national power for which he hungered. We see in him, from earliest childhood, a fierce, unquenchable necessity to be first, to win, to dominate—coupled with a limitless capacity for hard, unceasing labor in the service of his own ambition. Caro shows us the big, gangling, awkward young Lyndon—raised in one of the country’s most desperately poor and isolated areas, his education mediocre at best, his pride stung by his father’s slide into failure and financial ruin—lunging for success, moving inexorably toward that ultimate “impossible” goal that he sets for himself years before any friend or enemy suspects what it may be.We watch him, while still at college, instinctively (and ruthlessly) creating the beginnings of the political machine that was to serve him for three decades. We see him employing his extraordinary ability to mesmerize and manipulate powerful older men, to mesmerize (and sometimes almost enslave) useful subordinates. We see him carrying out, before his thirtieth year, his first great political inspiration: tapping-and becoming the political conduit for-the money and influence of the new oil men and contractors who were to grow with him to immense power. We follow, close up, the radical fluctuations of his relationships with the formidable “Mr. Sam” Rayburn (who loved him like a son and whom he betrayed) and with FDR himself. And we follow the dramas of his emotional life-the intensities and complications of his relationships with his family, his contemporaries, his girls; his wooing and winning of the shy Lady Bird; his secret love affair, over many years, with the mistress of one of his most ardent and generous supporters . . .  Johnson driving his people to the point of exhausted tears, equally merciless with himself . . . Johnson bullying, cajoling, lying, yet inspiring an amazing loyalty . . . Johnson maneuvering to dethrone the unassailable old Jack Garner (then Vice President of the United States) as the New Deal’s “connection” in Texas, and seize the power himself . . . Johnson raging . . . Johnson hugging . . . Johnson bringing light and, indeed, life to the worn Hill Country farmers and their old-at-thirty wives via the district’s first electric lines. We see him at once unscrupulous, admirable, treacherous, devoted. And we see the country that bred him: the harshness and “nauseating loneliness” of the rural life; the tragic panorama of the Depression; the sudden glow of hope at the dawn of the Age of Roosevelt. And always, in the foreground, on the move, LBJ. Here is Lyndon Johnson—his Texas, his Washington, his America—in a book that brings us as close as we have ever been to a true perception of political genius and the American political process.","['biography', 'history', 'nonfiction']",86524.0,eng,1982.0,The Path to Power,882.0,February 17th 1990,227.0,258.0,957.0,2925.0,6958.0,10779.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"the path to power (the years of lyndon johnson, #1)",201695.0,11325.0,606.0,['Robert A. Caro'],25736.0,5.0,"(4.35, 4.82]",['biography',years lyndon johnson political biography time president—no era american politics—has intensively sharply examined time many prime witnesses hitherto untold misinterpreted facets life career period history could still persuaded speak path power book one reveals extraordinary detail genesis almost superhuman drive energy urge power set lbj apart chronicling startling early emergence johnson ’ political genius follows texas boyhood years depression texas hill country triumph congressional debut new deal washington heartbreaking defeat first race senate attainment nonetheless national power hungered see earliest childhood fierce unquenchable necessity first win dominate—coupled limitless capacity hard unceasing labor service ambition caro shows us big gangling awkward young lyndon—raised one country ’ desperately poor isolated areas education mediocre best pride stung father ’ slide failure financial ruin—lunging success moving inexorably toward ultimate “ impossible ” goal sets years friend enemy suspects may bewe watch still college instinctively ruthlessly creating beginnings political machine serve three decades see employing extraordinary ability mesmerize manipulate powerful older men mesmerize sometimes almost enslave useful subordinates see carrying thirtieth year first great political inspiration tappingand becoming political conduit forthe money influence new oil men contractors grow immense power follow close radical fluctuations relationships formidable “ mr sam ” rayburn loved like son betrayed fdr follow dramas emotional lifethe intensities complications relationships family contemporaries girls wooing winning shy lady bird secret love affair many years mistress one ardent generous supporters johnson driving people point exhausted tears equally merciless johnson bullying cajoling lying yet inspiring amazing loyalty johnson maneuvering dethrone unassailable old jack garner vice president united states new deal ’ “ connection ” texas seize power johnson raging johnson hugging johnson bringing light indeed life worn hill country farmers oldatthirty wives via district ’ first electric lines see unscrupulous admirable treacherous devoted see country bred harshness “ nauseating loneliness ” rural life tragic panorama depression sudden glow hope dawn age roosevelt always foreground move lbj lyndon johnson—his texas washington america—in book brings us close ever true perception political genius american political process,"[""['biography'"", ""'history'"", ""'nonfiction']""]"
2437.0,2437.0,['Chimamanda Ngozi Adichie'],4.47,22738563.0,2613,49.0,"What does “feminism” mean today? That is the question at the heart of We Should All Be Feminists, a personal, eloquently-argued essay—adapted from her much-viewed TEDx talk of the same name—by Chimamanda Ngozi Adichie, the award-winning author of Americanah and Half of a Yellow Sun. With humor and levity, here Adichie offers readers a unique definition of feminism for the twenty-first century—one rooted in inclusion and awareness. She shines a light not only on blatant discrimination, but also the more insidious, institutional behaviors that marginalize women around the world, in order to help readers of all walks of life better understand the often masked realities of sexual politics. Throughout, she draws extensively on her own experiences—in the U.S., in her native Nigeria, and abroad—offering an artfully nuanced explanation of why the gender divide is harmful for women and men, alike. Argued in the same observant, witty and clever prose that has made Adichie a bestselling novelist, here is one remarkable author’s exploration of what it means to be a woman today—and an of-the-moment rallying cry for why we should all be feminists.",['nonfiction'],22738563.0,eng,2014.0,We Should All Be Feminists,52.0,July 29th 2014,349.0,769.0,4862.0,17453.0,35227.0,46048.0,https://images.gr-assets.com/books/1430821222s/22738563.jpg,we should all be feminists,42278179.0,58660.0,7218.0,['Chimamanda Ngozi Adichie'],9728.0,5.0,"(4.35, 4.82]",['nonfiction'],“ feminism ” mean today question heart feminists personal eloquentlyargued essay—adapted muchviewed tedx talk name—by chimamanda ngozi adichie awardwinning author americanah half yellow sun humor levity adichie offers readers unique definition feminism twentyfirst century—one rooted inclusion awareness shines light blatant discrimination also insidious institutional behaviors marginalize women around world order help readers walks life better understand often masked realities sexual politics throughout draws extensively experiences—in us native nigeria abroad—offering artfully nuanced explanation gender divide harmful women men alike argued observant witty clever prose made adichie bestselling novelist one remarkable author ’ exploration means woman today—and ofthemoment rallying cry feminists,"[""['nonfiction']""]"
7098.0,7098.0,"['Ludwig Wittgenstein', 'G.E.M. Anscombe']",4.23,12073.0,8390,62.0,"The popular writer, blogger, and television personality reveals with humor and style how Jesus' extravagant grace is the key to dealing with life's biggest challenge: people.The majority of our joys, struggles, thrills, and heartbreaks relate to people, beginning first with ourselves and then the people we came from, married, birthed, live by, live for, go to church with, don't like, don't understand, fear, struggle with, compare ourselves to, and judge. People are the best and worst thing about the human life.Jen Hatmaker knows this all too well, and so she reveals how to practice kindness, grace, truthfulness, vision, and love to ourselves and those around us. By doing this, For the Love leads our generation to reimagine Jesus' grace as a way of life, and it does it in a funny yet profound manner that Christian readers will love. Along the way, Hatmaker shows readers how to reclaim their prophetic voices and become Good News again to a hurting, polarized world.","['philosophy', 'nonfiction', 'classics', 'psychology']",12073.0,eng,1953.0,Philosophische Untersuchungen,464.0,January 15th 2001,240.0,389.0,1389.0,2869.0,5198.0,9403.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,philosophical investigations,2078450.0,10085.0,224.0,"['Ludwig Wittgenstein', 'G.E.M. Anscombe']",1273.0,4.0,"(3.88, 4.35]",['philosophy',popular writer blogger television personality reveals humor style jesus extravagant grace key dealing lifes biggest challenge peoplethe majority joys struggles thrills heartbreaks relate people beginning first people came married birthed live live go church dont like dont understand fear struggle compare judge people best worst thing human lifejen hatmaker knows well reveals practice kindness grace truthfulness vision love around us love leads generation reimagine jesus grace way life funny yet profound manner christian readers love along way hatmaker shows readers reclaim prophetic voices become good news hurting polarized world,"[""['philosophy'"", ""'nonfiction'"", ""'classics'"", ""'psychology']""]"
4581.0,4581.0,['Jessica Seinfeld'],3.39,1734639.0,5094,19.0,"Mother of three, Jessica Seinfeld wages a personal war against sugars, packaged foods, and other nutritional saboteurs, offering appetising alternatives for parents who find themselves succumbing to the fastest and easiest (and least healthy) choices available to them.","['cookbooks', 'nonfiction']",1734639.0,eng,2007.0,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,208.0,December 27th 2007,1390.0,2619.0,5606.0,4596.0,3895.0,17837.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,deceptively delicious: simple secrets to get your kids eating good food,1732127.0,18106.0,671.0,['Jessica Seinfeld'],48886.0,4.0,"(2.94, 3.41]",['cookbooks',mother three jessica seinfeld wages personal war sugars packaged foods nutritional saboteurs offering appetising alternatives parents find succumbing fastest easiest least healthy choices available,"[""['cookbooks'"", ""'nonfiction']""]"
8172.0,47.0,"['[Ray Bradbury', 'Alfredo Crespo', 'V. Churginaitė]']",3.97,4381.0,48,507.0,"Fahrenheit 451 ofrece la historia de un sombrío y horroroso futuro. Montag, el protagonista, pertenece a una extraña brigada de bomberos cuya misión, paradójicamente, no es la de sofocar incendios sino la de provocarlos, para quemar libros. Porque en el país de Montag está terminantemente prohibido leer. Porque leer obliga a pensar, y en el país de Montag esta prohibido pensar. Porque leer impide ser ingenuamente feliz, y en el país de Montag hay que ser feliz a la fuerza...","['classics', 'fiction', 'science-fiction', 'fantasy', 'young-adult', 'books', 'thriller', 'philosophy']",4381.0,spa,1953.0,Fahrenheit 451,175.0,"('10', None, '2004')",28366.0,64289.0,238242.0,426292.0,419051.0,570498.0,https://images.gr-assets.com/books/1351643740s/4381.jpg,fahrenheit 451,1272463.0,1176240.0,30694.0,"['[Ray Bradbury', 'Alfredo Crespo', 'V. Churginaitė]']",2365.0,4.0,"(3.88, 4.35]",['classics',fahrenheit 451 ofrece la historia de un sombrío horroroso futuro montag el protagonista pertenece una extraña brigada de bomberos cuya misión paradójicamente es la de sofocar incendios sino la de provocarlos para quemar libros porque en el país de montag está terminantemente prohibido leer porque leer obliga pensar en el país de montag esta prohibido pensar porque leer impide ser ingenuamente feliz en el país de montag hay que ser feliz la fuerza,"[""['classics'"", ""'fiction'"", ""'science-fiction'"", ""'fantasy'"", ""'young-adult'"", ""'books'"", ""'thriller'"", ""'philosophy']""]"
730.0,730.0,"['Bill Watterson', 'G.B. Trudeau']",4.61,77727.0,780,24.0,"This is the first collection of the popular comic strip that features Calvin, a rambunctious 6-year-old boy, and his stuffed tiger, Hobbes, who comes charmingly to life.","['comics', 'graphic-novels', 'fiction', 'classics']",77727.0,eng,1987.0,Calvin and Hobbes,128.0,May 1987,980.0,1435.0,7684.0,22365.0,85830.0,117788.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,calvin and hobbes,2110010.0,118294.0,684.0,"['Bill Watterson', 'G.B. Trudeau']",18938.0,4.0,"(4.35, 4.82]",['comics',first collection popular comic strip features calvin rambunctious 6yearold boy stuffed tiger hobbes comes charmingly life,"[""['comics'"", ""'graphic-novels'"", ""'fiction'"", ""'classics']""]"
8716.0,5281.0,"['[Michelle Knight', 'Michelle Burford]']",3.63,6526.0,5282,80.0,"The #1 New York Times Bestseller and inspirational memoir by Michelle Knight, whose survival story gripped the world and continues to inspire and offer hope. Michelle was a young single mother when she was kidnapped by a local school bus driver named Ariel Castro. For more than a decade afterward, she endured unimaginable torture at the hand of her abductor. In 2003 Amanda Berry joined her in captivity, followed by Gina DeJesus in 2004. Their escape on May 6, 2013, made headlines around the world.Barely out of her own tumultuous childhood, Michelle was estranged from her family and fighting for custody of her young son when she disappeared. Local police believed she had run away, so they removed her from the missing persons lists fifteen months after she vanished. Castro tormented her with these facts, reminding her that no one was looking for her, that the outside world had forgotten her. But Michelle would not be broken.In Finding Me, Michelle will reveal the heartbreaking details of her story, including the thoughts and prayers that helped her find courage to endure her unimaginable circumstances and now build a life worth living. By sharing both her past and her efforts to create a future, Michelle becomes a voice for the voiceless and a powerful symbol of hope for the thousands of children and young adults who go missing every year.","['memoir', 'nonfiction', 'biography', 'crime', 'horror', 'books', 'history', 'mystery', 'psychology', 'fiction']",6526.0,eng,2007.0,Book of the Dead,252.0,"('5', '6', '2014')",812.0,2271.0,6932.0,7457.0,5500.0,20962.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"book of the dead (kay scarpetta, #15)",3602953.0,22972.0,1355.0,"['[Michelle Knight', 'Michelle Burford]']",15348.0,2.0,"(3.41, 3.88]",['memoir',1 new york times bestseller inspirational memoir michelle knight whose survival story gripped world continues inspire offer hope michelle young single mother kidnapped local school bus driver named ariel castro decade afterward endured unimaginable torture hand abductor 2003 amanda berry joined captivity followed gina dejesus 2004 escape may 6 2013 made headlines around worldbarely tumultuous childhood michelle estranged family fighting custody young son disappeared local police believed run away removed missing persons lists fifteen months vanished castro tormented facts reminding one looking outside world forgotten michelle would brokenin finding michelle reveal heartbreaking details story including thoughts prayers helped find courage endure unimaginable circumstances build life worth living sharing past efforts create future michelle becomes voice voiceless powerful symbol hope thousands children young adults go missing every year,"[""['memoir'"", ""'nonfiction'"", ""'biography'"", ""'crime'"", ""'horror'"", ""'books'"", ""'history'"", ""'mystery'"", ""'psychology'"", ""'fiction']""]"
2700.0,2700.0,['MaryJanice Davidson'],3.81,421129.0,2901,38.0,"It'a been a helluva week for Betsy Taylor. First, she loses her job. Then, to top things off, she's killed in a car accident. But what really bites (besides waking up in the morgue dressed in a pink suit and cheap shoes courtesy of her stepmother) is that she can't seem to stay dead. Every night she rises with a horrible craving for blood. She's not taking too well to a liquid diet.Worst of all, her new friends have the ridiculous idea that Betsy is the prophesied vampire queen, and they want her help in overthrowing the most obnoxious, power-hungry vampire in five centuries - a badly dressed Bela Lugosi wannabe, natch. Frankly, Betsy couldn't care less about vamp politics, but they have a powerful weapon of persuasion: designer shoes. How can any self-respecting girl say no? But a collection of Ferragamos isn't the only temptation for Betsy. It's just a lot safer than the scrumptious Sinclair - a seductive bloodsucker whose sexy gaze seems as dangerous as a stake through the heart...","['paranormal', 'romance', 'fantasy', 'chick-lit', 'fiction']",421129.0,eng,2004.0,Undead and Unwed,255.0,March 2nd 2004,1524.0,3539.0,12154.0,15722.0,14881.0,45634.0,https://images.gr-assets.com/books/1298768655s/421129.jpg,"undead and unwed (undead, #1)",2523603.0,47820.0,2489.0,['MaryJanice Davidson'],27439.0,3.0,"(3.41, 3.88]",['paranormal',ita helluva week betsy taylor first loses job top things shes killed car accident really bites besides waking morgue dressed pink suit cheap shoes courtesy stepmother cant seem stay dead every night rises horrible craving blood shes taking well liquid dietworst new friends ridiculous idea betsy prophesied vampire queen want help overthrowing obnoxious powerhungry vampire five centuries badly dressed bela lugosi wannabe natch frankly betsy couldnt care less vamp politics powerful weapon persuasion designer shoes selfrespecting girl say collection ferragamos isnt temptation betsy lot safer scrumptious sinclair seductive bloodsucker whose sexy gaze seems dangerous stake heart,"[""['paranormal'"", ""'romance'"", ""'fantasy'"", ""'chick-lit'"", ""'fiction']""]"
2395.0,2395.0,['Orson Scott Card'],3.98,8647.0,2564,34.0,"Bean's past was a battle just to survive. He first appeared on the streets of Rotterdam, a tiny child with a mind leagues beyond anyone else. He knew he could not survive through strength; he used his tactical genius to gain acceptance into a children's gang, and then to help make that gang a template for success for all the others. He civilized them, and lived to grow older. Then he was discovered by the recruiters for the Battle School.","['science-fiction', 'fiction', 'fantasy', 'young-adult']",8647.0,eng,2005.0,Shadow of the Giant,388.0,August 4th 2005 ,372.0,1795.0,9330.0,16805.0,13388.0,37479.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"shadow of the giant (ender's shadow, #4)",4088.0,41690.0,885.0,['Orson Scott Card'],26780.0,5.0,"(3.88, 4.35]",['science-fiction',beans past battle survive first appeared streets rotterdam tiny child mind leagues beyond anyone else knew could survive strength used tactical genius gain acceptance childrens gang help make gang template success others civilized lived grow older discovered recruiters battle school,"[""['science-fiction'"", ""'fiction'"", ""'fantasy'"", ""'young-adult']""]"
450.0,450.0,['Stephen King'],4.42,11566.0,488,162.0,"When it first appeared, one volume per month, Stephen King's THE GREEN MILE was an unprecedented publishing triumph: all six volumes ended up on the New York Times bestseller lists—simultaneously—and delighted millions of fans the world over.Welcome to Cold Mountain Penitentiary, home to the Depression-worn men of E Block. Convicted killers all, each awaits his turn to walk the Green Mile, keeping a date with ""Old Sparky,"" Cold Mountain's electric chair. Prison guard Paul Edgecombe has seen his share of oddities in his years working the Mile. But he's never seen anyone like John Coffey, a man with the body of a giant and the mind of a child, condemned for a crime terrifying in its violence and shocking in its depravity. In this place of ultimate retribution, Edgecombe is about to discover the terrible, wondrous truth about Coffey, a truth that will challenge his most cherished beliefes... and yours.","['horror', 'fiction', 'fantasy', 'thriller', 'mystery', 'paranormal', 'crime', 'historical-fiction']",11566.0,eng,1996.0,The Green Mile,592.0,09/01/96,725.0,3044.0,19770.0,59813.0,107757.0,173950.0,https://images.gr-assets.com/books/1373903563s/11566.jpg,the green mile,15599.0,191109.0,4873.0,['Stephen King'],36712.0,5.0,"(4.35, 4.82]",['horror',first appeared one volume per month stephen kings green mile unprecedented publishing triumph six volumes ended new york times bestseller lists—simultaneously—and delighted millions fans world overwelcome cold mountain penitentiary home depressionworn men e block convicted killers awaits turn walk green mile keeping date old sparky cold mountains electric chair prison guard paul edgecombe seen share oddities years working mile hes never seen anyone like john coffey man body giant mind child condemned crime terrifying violence shocking depravity place ultimate retribution edgecombe discover terrible wondrous truth coffey truth challenge cherished beliefes,"[""['horror'"", ""'fiction'"", ""'fantasy'"", ""'thriller'"", ""'mystery'"", ""'paranormal'"", ""'crime'"", ""'historical-fiction']""]"
1031.0,1031.0,['Jennifer Weiner'],3.76,80536.0,1107,50.0,From the New York Times bestselling author of In Her Shoes comes a hilarious and warmhearted story of three young women who find friendship against the background of new motherhood.,"['chick-lit', 'fiction', 'romance', 'contemporary']",80536.0,eng,2004.0,Little Earthquakes,557.0,September 26th 2006,1236.0,5211.0,24377.0,30316.0,19361.0,77592.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,little earthquakes,3111329.0,80501.0,2425.0,['Jennifer Weiner'],15495.0,2.0,"(3.41, 3.88]",['chick-lit',new york times bestselling author shoes comes hilarious warmhearted story three young women find friendship background new motherhood,"[""['chick-lit'"", ""'fiction'"", ""'romance'"", ""'contemporary']""]"
2948.0,2948.0,"['Jalaluddin Rumi', 'Coleman Barks']",4.44,304079.0,3172,28.0,"This revised and expanded edition of The Essential Rumi includes a new introduction by Coleman Barks and more than 80 never-before-published poems.Through his lyrical translations, Coleman Barks has been instrumental in bringing this exquisite literature to a remarkably wide range of readers, making the ecstatic, spiritual poetry of thirteenth-century Sufi Mystic Rumi more popular than ever.The Essential Rumi continues to be the bestselling of all Rumi books, and the definitive selection of his beautiful, mystical poetry.","['poetry', 'spirituality', 'classics', 'philosophy', 'religion', 'nonfiction']",304079.0,eng,1273.0,Essential Rumi,416.0,May 28th 2004,203.0,473.0,2904.0,7988.0,16811.0,26575.0,https://images.gr-assets.com/books/1391414844s/304079.jpg,the essential rumi,965212.0,28379.0,696.0,"['Jalaluddin Rumi', 'Coleman Barks']",45423.0,4.0,"(4.35, 4.82]",['poetry',revised expanded edition essential rumi includes new introduction coleman barks 80 neverbeforepublished poemsthrough lyrical translations coleman barks instrumental bringing exquisite literature remarkably wide range readers making ecstatic spiritual poetry thirteenthcentury sufi mystic rumi popular everthe essential rumi continues bestselling rumi books definitive selection beautiful mystical poetry,"[""['poetry'"", ""'spirituality'"", ""'classics'"", ""'philosophy'"", ""'religion'"", ""'nonfiction']""]"
22.0,22.0,['Dan Brown'],3.79,968.0,26,350.0,"ISBN 9780307277671 moved to this edition.While in Paris, Harvard symbologist Robert Langdon is awakened by a phone call in the dead of the night. The elderly curator of the Louvre has been murdered inside the museum, his body covered in baffling symbols. As Langdon and gifted French cryptologist Sophie Neveu sort through the bizarre riddles, they are stunned to discover a trail of clues hidden in the works of Leonardo da Vinci—clues visible for all to see and yet ingeniously disguised by the painter.Even more startling, the late curator was involved in the Priory of Sion—a secret society whose members included Sir Isaac Newton, Victor Hugo, and Da Vinci—and he guarded a breathtaking historical secret. Unless Langdon and Neveu can decipher the labyrinthine puzzle—while avoiding the faceless adversary who shadows their every move—the explosive, ancient truth will be lost forever.","['fiction', 'mystery', 'thriller', 'suspense', 'historical-fiction', 'crime']",968.0,eng,2003.0,The Da Vinci Code,489.0,03/28/06,71345.0,126493.0,340790.0,539277.0,479387.0,1447148.0,https://images.gr-assets.com/books/1303252999s/968.jpg,"the da vinci code (robert langdon, #2)",2982101.0,1557292.0,41560.0,['Dan Brown'],12362.0,4.0,"(3.41, 3.88]",['fiction',isbn 9780307277671 moved editionwhile paris harvard symbologist robert langdon awakened phone call dead night elderly curator louvre murdered inside museum body covered baffling symbols langdon gifted french cryptologist sophie neveu sort bizarre riddles stunned discover trail clues hidden works leonardo da vinci—clues visible see yet ingeniously disguised paintereven startling late curator involved priory sion—a secret society whose members included sir isaac newton victor hugo da vinci—and guarded breathtaking historical secret unless langdon neveu decipher labyrinthine puzzle—while avoiding faceless adversary shadows every move—the explosive ancient truth lost forever,"[""['fiction'"", ""'mystery'"", ""'thriller'"", ""'suspense'"", ""'historical-fiction'"", ""'crime']""]"
8482.0,3895.0,"['[Hillary Rodham Clinton', 'Odile Demange', 'Jean-Paul Mourlon]']",3.75,56073.0,3896,58.0,"The Phenomenal #1 Worldwide Bestseller—With a New AfterwordHillary Rodham Clinton is known to hundreds of millions of people around the world. Yet few beyond her close friends and family have ever heard her account of her extraordinary journey. She writes with candor, humor and passion about her upbringing in suburban, middle-class America in the 1950s and her transformation from Goldwater Girl to student activist to controversial First Lady.Living History is her revealing memoir of life through the White House years. It is also her chronicle of living history with Bill Clinton, a thirty-year adventure in love and politics that survives personal betrayal, relentless partisan investigations and constant public scrutiny.Hillary Rodham Clinton came of age during a time of tumultuous social and political change in America. Like many women of her generation, she grew up with choices and opportunities unknown to her mother or grandmother. She charted her own course through unexplored terrain -- responding to the changing times and her own internal compass -- and became an emblem for some and a lightning rod for others. Wife, mother, lawyer, advocate and international icon, she has lived through America's great political wars, from Watergate to Whitewater.The only First Lady to play a major role in shaping domestic legislation, Hillary Rodham Clinton traveled tirelessly around the country to champion health care, expand economic and educational opportunity and promote the needs of children and families, and she crisscrossed the globe on behalf of women's rights, human rights and democracy. She redefined the position of First Lady and helped save the presidency from an unconstitutional, politically motivated impeachment. Intimate, powerful and inspiring, Living History captures the essence of one of the most remarkable women of our time and the challenging process by which she came to define herself and find her own voice -- as a woman and as a formidable figure in American politics.","['biography', 'nonfiction', 'memoir', 'history']",56073.0,eng,2003.0,Living History,567.0,"('4', '19', '2004')",939.0,1726.0,6602.0,8830.0,6716.0,23870.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,living history,480368.0,24813.0,953.0,"['[Hillary Rodham Clinton', 'Odile Demange', 'Jean-Paul Mourlon]']",14613.0,4.0,"(3.41, 3.88]",['biography',phenomenal 1 worldwide bestseller—with new afterwordhillary rodham clinton known hundreds millions people around world yet beyond close friends family ever heard account extraordinary journey writes candor humor passion upbringing suburban middleclass america 1950s transformation goldwater girl student activist controversial first ladyliving history revealing memoir life white house years also chronicle living history bill clinton thirtyyear adventure love politics survives personal betrayal relentless partisan investigations constant public scrutinyhillary rodham clinton came age time tumultuous social political change america like many women generation grew choices opportunities unknown mother grandmother charted course unexplored terrain responding changing times internal compass became emblem lightning rod others wife mother lawyer advocate international icon lived americas great political wars watergate whitewaterthe first lady play major role shaping domestic legislation hillary rodham clinton traveled tirelessly around country champion health care expand economic educational opportunity promote needs children families crisscrossed globe behalf womens rights human rights democracy redefined position first lady helped save presidency unconstitutional politically motivated impeachment intimate powerful inspiring living history captures essence one remarkable women time challenging process came define find voice woman formidable figure american politics,"[""['biography'"", ""'nonfiction'"", ""'memoir'"", ""'history']""]"
8947.0,6431.0,['[Jen Hatmaker]'],3.34,23743603.0,6432,4.0,"The popular writer, blogger, and television personality reveals with humor and style how Jesus' extravagant grace is the key to dealing with life's biggest challenge: people.The majority of our joys, struggles, thrills, and heartbreaks relate to people, beginning first with ourselves and then the people we came from, married, birthed, live by, live for, go to church with, don't like, don't understand, fear, struggle with, compare ourselves to, and judge. People are the best and worst thing about the human life.Jen Hatmaker knows this all too well, and so she reveals how to practice kindness, grace, truthfulness, vision, and love to ourselves and those around us. By doing this, For the Love leads our generation to reimagine Jesus' grace as a way of life, and it does it in a funny yet profound manner that Christian readers will love. Along the way, Hatmaker shows readers how to reclaim their prophetic voices and become Good News again to a hurting, polarized world.","['christian', 'nonfiction', 'religion', 'self-help', 'memoir', 'spirituality', 'biography', 'fiction']",23743603.0,eng,2015.0,Ghost World,224.0,"('8', '18', '2015')",969.0,2176.0,4635.0,4210.0,2373.0,14295.0,https://images.gr-assets.com/books/1418787928s/23743603.jpg,miramont's ghost,42367516.0,14363.0,1605.0,['[Jen Hatmaker]'],13546.0,3.0,"(2.94, 3.41]",['christian',popular writer blogger television personality reveals humor style jesus extravagant grace key dealing lifes biggest challenge peoplethe majority joys struggles thrills heartbreaks relate people beginning first people came married birthed live live go church dont like dont understand fear struggle compare judge people best worst thing human lifejen hatmaker knows well reveals practice kindness grace truthfulness vision love around us love leads generation reimagine jesus grace way life funny yet profound manner christian readers love along way hatmaker shows readers reclaim prophetic voices become good news hurting polarized world,"[""['christian'"", ""'nonfiction'"", ""'religion'"", ""'self-help'"", ""'memoir'"", ""'spirituality'"", ""'biography'"", ""'fiction']""]"
